Wall time,Step,Value
1767350199.5577526,2091023,-21.0
1767350206.1140583,2093453,-20.0
1767350210.3963473,2095103,-21.0
1767350221.471305,2099258,-20.0
1767350229.9081178,2102483,-21.0
1767350236.0248983,2104835,-21.0
1767350238.5570421,2105720,-21.0
1767350240.4941602,2106484,-21.0
1767350242.433217,2107248,-21.0
1767350248.71627,2109658,-21.0
1767350257.4138682,2112970,-21.0
1767350270.5457678,2117948,-21.0
1767350272.8777392,2118712,-21.0
1767350278.894745,2121120,-21.0
1767350296.2453601,2127546,-21.0
1767350298.5040882,2128388,-20.0
1767350306.6121168,2131444,-21.0
1767350311.0884202,2133032,-21.0
1767350313.084866,2133856,-21.0
1767350319.382934,2136272,-21.0
1767350321.4318407,2137036,-21.0
1767350326.1333096,2138807,-21.0
1767350332.796851,2141308,-21.0
1767350334.7932937,2142072,-21.0
1767350338.9535458,2143619,-21.0
1767350351.532932,2148349,-21.0
1767350358.0350559,2150810,-21.0
1767350364.32433,2153192,-21.0
1767350366.6976073,2154076,-21.0
1767350375.142464,2157194,-21.0
1767350387.9989312,2162092,-21.0
1767350416.935048,2172967,-21.0
1767350425.498715,2176199,-21.0
1767350429.9134054,2177815,-21.0
1767350440.5962777,2181791,-21.0
1767350451.4024115,2185928,-20.0
1767350460.1347408,2189304,-21.0
1767350470.4094346,2193124,-21.0
1767350479.1097684,2196302,-21.0
1767350488.2419927,2199779,-21.0
1767350502.4498267,2202271,-21.0
1767350535.118758,2214617,-21.0
1767350556.5182648,2222644,-20.0
1767350558.8600893,2223528,-21.0
1767350561.0507317,2224354,-21.0
1767350567.7587945,2226796,-21.0
1767350570.0053535,2227680,-21.0
1767350581.0676446,2231834,-21.0
1767350593.7491024,2236524,-21.0
1767350596.2226975,2237408,-21.0
1767350598.3684068,2238232,-21.0
1767350600.4944139,2239024,-21.0
1767350602.801011,2239876,-21.0
1767350605.236106,2240761,-21.0
1767350607.4102464,2241585,-21.0
1767350624.8421905,2247997,-21.0
1767350675.0698166,2266788,-21.0
1767350677.280631,2267614,-21.0
1767350679.3251479,2268406,-21.0
1767350694.0516407,2273938,-21.0
1767350718.1792274,2282983,-21.0
1767350720.436486,2283835,-21.0
1767350722.6714466,2284687,-21.0
1767350731.3250809,2287822,-21.0
1767350748.923545,2294423,-21.0
1767350750.7774096,2295187,-21.0
1767350757.8092282,2297790,-21.0
1767350761.9669325,2299452,-21.0
1767350764.1634588,2300276,-21.0
1767350768.2713199,2301864,-21.0
1767350805.65578,2316020,-21.0
1767350810.2231154,2317576,-21.0
1767350821.0576086,2321694,-21.0
1767350827.4560158,2324153,-21.0
1767350833.665954,2326523,-21.0
1767350852.3504815,2333624,-21.0
1767350854.4335995,2334416,-21.0
1767350866.8537889,2339210,-21.0
1767350870.733515,2340798,-21.0
1767350872.604031,2341562,-21.0
1767350885.917593,2346531,-21.0
1767350892.481181,2348944,-20.0
1767350894.5901783,2349708,-21.0
1767350905.3235855,2353618,-21.0
1767350909.8870065,2355280,-21.0
1767350914.0436642,2356808,-21.0
1767350920.1944795,2359147,-21.0
1767350922.5680997,2359939,-21.0
1767350938.5941331,2366217,-21.0
1767350949.36261,2370201,-21.0
1767350953.5223224,2371789,-21.0
1767350955.6375325,2372581,-21.0
1767350957.525853,2373345,-21.0
1767350965.5183492,2376480,-21.0
1767350980.2677727,2382071,-21.0
