Wall time,Step,Value
1767455354.2212186,1752914,102.0
1767455386.9555995,1755566,155.0
1767455402.5629156,1756743,217.0
1767455422.8084207,1758284,176.0
1767455430.1229632,1758923,192.0
1767455446.664287,1760151,208.0
1767455508.772632,1764832,113.0
1767455512.4526095,1765110,147.0
1767455567.0602684,1769438,194.0
1767455578.8415427,1770465,126.0
1767455586.7492156,1771158,142.0
1767455625.9023354,1774409,191.0
1767455633.4912305,1774985,171.0
1767455644.5831406,1776034,144.0
1767455663.2315626,1777724,136.0
1767455708.9267564,1781384,161.0
1767455734.6926434,1783405,150.0
1767455777.033683,1786538,179.0
1767455816.8998723,1789606,221.0
1767455848.1442444,1791961,208.0
1767455867.8146677,1793525,328.0
1767455892.898936,1795554,209.0
1767455895.1554115,1795718,164.0
1767455901.6427896,1796340,124.0
1767455908.2371838,1796949,180.0
1767455941.0706446,1799702,106.0
1767455976.7552125,1800506,254.0
1767456007.179161,1803244,156.0
1767456041.3810527,1806310,88.0
1767456042.6663196,1806435,125.0
1767456058.1701765,1807614,155.0
1767456077.6666186,1809191,347.0
1767456102.3669057,1811172,253.0
1767456113.7061355,1812047,150.0
1767456137.174033,1813761,198.0
1767456141.6091921,1814083,220.0
1767456178.489415,1816790,320.0
1767456187.0890276,1817433,295.0
1767456188.3007317,1817527,94.0
1767456245.4026735,1821807,161.0
1767456251.7169182,1822284,167.0
1767456280.664202,1824501,411.0
1767456322.4257057,1827995,112.0
1767456352.4086714,1830552,154.0
1767456359.5337815,1831122,202.0
1767456378.4791813,1832897,149.0
1767456426.366883,1837080,339.0
1767456461.6511645,1840228,137.0
1767456468.1197178,1840803,262.0
1767456519.7577333,1844680,130.0
1767456544.8895204,1846666,336.0
1767456545.888196,1846746,80.0
1767456560.171162,1847796,182.0
1767456562.8960216,1847999,203.0
1767456577.7324684,1849206,145.0
1767456582.8985052,1849631,184.0
1767456592.6818235,1850354,249.0
1767456598.0050125,1850759,405.0
1767456600.743134,1850958,199.0
1767456652.578531,1855110,146.0
1767456674.273357,1856800,170.0
1767456675.9381306,1856965,165.0
1767456686.3017886,1857746,242.0
1767456691.6574454,1858144,116.0
1767456721.2729948,1860446,219.0
1767456738.7894282,1861875,353.0
1767456744.5981388,1862393,146.0
1767456803.5271788,1867325,198.0
1767456805.0896494,1867450,125.0
1767456831.5877678,1869846,437.0
1767456842.5232491,1870890,165.0
1767456850.3910978,1871536,185.0
1767456854.9097717,1871956,125.0
1767456880.0958154,1874144,199.0
1767456882.2676022,1874309,165.0
1767456884.3209546,1874465,156.0
1767456887.893896,1874758,293.0
1767456899.0941038,1875664,233.0
1767456910.4241881,1876509,83.0
1767456921.5586238,1877324,149.0
1767456928.3656547,1877821,283.0
1767456984.0889003,1882087,170.0
1767457000.1403096,1883291,202.0
1767457003.1287563,1883518,227.0
1767457021.7147763,1884905,94.0
1767457035.2579365,1885921,146.0
1767457051.6665838,1887155,569.0
1767457074.438049,1888867,162.0
1767457089.3495276,1889984,262.0
1767457112.9497197,1892088,163.0
1767457158.344681,1896176,141.0
1767457179.2017756,1897920,454.0
1767457232.8995566,1902593,229.0
1767457252.212829,1904407,120.0
1767457264.9895687,1905544,182.0
1767457270.5723848,1906058,116.0
1767457366.848226,1913861,285.0
1767457370.1741996,1914114,253.0
1767457414.9571593,1917438,211.0
1767457419.2807937,1917750,312.0
1767457445.410424,1919725,211.0
1767457466.3807456,1921294,1000.0
1767457471.713631,1921717,256.0
1767457499.8083699,1924007,242.0
1767457513.4319303,1925030,154.0
1767457518.2691712,1925400,94.0
1767457532.2627776,1926493,123.0
1767457579.3347018,1930721,143.0
1767457586.477437,1931291,368.0
1767457588.1492078,1931423,132.0
1767457607.4067492,1933071,138.0
1767457613.7703547,1933558,146.0
1767457616.8375547,1933778,128.0
1767457623.2872694,1934279,132.0
1767457653.739359,1936917,304.0
1767457663.2491686,1937773,195.0
1767457696.6345463,1940685,263.0
1767457702.7283876,1941158,176.0
1767457761.622939,1945962,420.0
1767457784.4738312,1947773,232.0
1767457821.2632105,1950929,173.0
1767457823.9933124,1951150,221.0
1767457857.0586455,1953920,310.0
1767457930.6074572,1959744,265.0
1767457943.646414,1960802,458.0
1767457981.7715404,1964086,111.0
1767458032.5464578,1968127,242.0
1767458046.707657,1969293,167.0
1767458051.8373518,1969707,167.0
1767458107.276352,1974197,206.0
1767458111.4900753,1974619,422.0
1767458121.7502544,1975440,149.0
1767458133.2255213,1976507,207.0
1767458190.624753,1982060,113.0
1767458210.8931835,1983966,272.0
1767458221.4818466,1984966,1000.0
1767458349.488103,1995974,197.0
1767458368.1928606,1997593,143.0
1767458387.787329,1999314,279.0
1767458393.8990257,1999862,548.0
