Wall time,Step,Value
1767444997.31771,858876,-33.962249755859375
1767445056.1693773,863879,-63.62367248535156
1767445057.8824437,864011,-241.3101348876953
1767445061.489426,864283,-288.3115539550781
1767445075.4040008,865430,-28.969959259033203
1767445096.62818,867227,0.9670223593711853
1767445124.5730724,869615,-247.04730224609375
1767445135.604684,870550,-189.71336364746094
1767445139.7705326,871014,-121.41355895996094
1767445196.5167727,875762,-290.3469543457031
1767445222.9256606,877899,-83.61485290527344
1767445242.2513015,879632,-54.02855682373047
1767445261.0046637,881319,-56.5027961730957
1767445278.7886076,882679,-94.25167846679688
1767445286.7426603,883420,-125.33476257324219
1767445316.0772204,885882,-201.91920471191406
1767445318.0113509,886108,-128.0938262939453
1767445318.9874449,886209,-176.39918518066406
1767445319.9527447,886302,-283.020263671875
1767445341.0736716,887928,-103.68817901611328
1767445375.6654027,890848,15.123945236206055
1767445411.224034,893959,-18.624975204467773
1767445427.7179291,895219,-365.43328857421875
1767445475.0068994,899456,-267.68914794921875
1767445489.5137405,900999,-65.24678802490234
1767445492.5455427,901272,13.598274230957031
1767445496.8278651,901630,-159.8968048095703
1767445504.675061,902380,31.94348907470703
1767445505.7340183,902482,-248.57984924316406
1767445521.1209867,903958,-174.40821838378906
1767445526.533584,904551,-85.63928985595703
1767445536.7609646,905708,-87.50285339355469
1767445541.1589217,906139,-65.3105239868164
1767445556.5595722,907581,-30.156885147094727
1767445594.405361,910697,-156.3166961669922
1767445603.172024,911486,-113.59452819824219
1767445607.9876294,911909,-43.89311218261719
1767445640.9717925,914979,-76.1584701538086
1767445668.2269237,917687,-215.26512145996094
1767445720.5470135,922985,-91.60897064208984
1767445752.2237532,925956,-68.42733001708984
1767445758.335603,926465,-199.59828186035156
1767445770.4303606,927669,-97.63853454589844
1767445780.7691717,928696,-155.99655151367188
1767445791.642238,929690,-141.17140197753906
1767445802.144703,930435,-83.50370788574219
1767445806.6149771,930753,-38.57941818237305
1767445851.9440682,934039,-179.675048828125
1767445900.303448,937527,-163.86920166015625
1767445902.115071,937658,-111.89726257324219
1767445921.4552534,939094,-81.03321838378906
1767445928.1517887,939590,-151.0669708251953
1767445993.2568579,944434,-36.46605682373047
1767446001.956036,945070,-10.35136890411377
1767446018.5422533,946290,-40.57902145385742
1767446025.7363584,946825,-90.18772888183594
1767446027.343599,946942,-167.202392578125
1767446031.3164926,947214,-51.6575813293457
1767446033.4261746,947370,33.47370910644531
1767446085.1245697,951013,-189.40380859375
1767446092.9632456,951568,-31.749677658081055
1767446112.0996504,952957,-217.17706298828125
1767446123.5805445,953775,-176.2523956298828
1767446192.8424315,958673,-115.97947692871094
1767446209.1591575,959951,-27.683446884155273
1767446254.7165337,963148,-94.29966735839844
1767446256.346379,963263,-244.61903381347656
1767446268.1195297,964076,-135.48941040039062
1767446284.653269,965262,0.47981885075569153
1767446304.3455546,966641,-58.33925247192383
1767446391.4244914,972949,-138.6243133544922
1767446395.780912,973306,23.03261375427246
1767446400.721747,973642,-31.263521194458008
1767446432.553376,975670,-171.31216430664062
1767446484.212838,979405,-183.2828369140625
1767446499.1436605,980587,-111.7013168334961
1767446545.9579513,984746,-106.31352996826172
1767446551.9577239,985305,-166.46388244628906
