Wall time,Step,Value
1767346312.4203405,616134,792.0
1767346331.4754817,623496,783.0
1767346333.4203444,624288,792.0
1767346339.7965217,626790,886.0
1767346341.7940218,627554,764.0
1767346343.8717551,628346,792.0
1767346348.3881135,630012,840.0
1767346350.3206701,630804,792.0
1767346362.6004753,635719,764.0
1767346370.4985785,639015,824.0
1767346372.5342202,639840,825.0
1767346376.6849623,641474,870.0
1767346380.859224,643124,826.0
1767346386.8758693,645496,764.0
1767346388.786183,646260,764.0
1767346390.7610745,647052,792.0
1767346392.961832,647938,886.0
1767346399.112599,650371,824.0
1767346407.4022686,653623,764.0
1767346413.2583706,655977,764.0
1767346417.6056406,657713,912.0
1767346419.5028794,658477,764.0
1767346421.660824,659315,838.0
1767346433.4867175,664094,792.0
1767346435.419626,664858,764.0
1767346439.7202203,666414,764.0
1767346445.7309613,668812,792.0
1767346453.7993443,672006,824.0
1767346459.7697043,674326,764.0
1767346468.4539018,677723,792.0
1767346476.3746305,680932,843.0
1767346480.6003299,682520,824.0
1767346491.1144564,686600,764.0
1767346497.6059635,689075,824.0
1767346541.6972618,706258,948.0
1767346545.498708,707814,764.0
1767346547.42005,708578,764.0
1767346555.974609,711903,852.0
1767346559.6358855,713431,764.0
1767346567.3530211,716515,764.0
1767346572.0363479,718241,902.0
1767346575.855638,719825,792.0
1767346581.414086,722145,792.0
1767346587.2567797,724484,764.0
1767346599.903075,729308,783.0
1767346608.7015343,732605,852.0
1767346623.6443777,738191,764.0
1767346625.7376661,738955,764.0
1767346627.8428478,739738,783.0
1767346629.783263,740502,764.0
1767346640.1353917,744400,764.0
1767346644.2871926,746017,825.0
1767346651.122277,748566,792.0
1767346653.3020327,749420,854.0
1767346655.36675,750244,824.0
1767346657.6528347,751086,842.0
1767346674.3215895,757334,764.0
1767346676.1343553,758098,764.0
1767346682.3524897,760586,764.0
1767346696.6682923,766143,792.0
1767346703.277484,768598,820.0
1767346722.6610258,776197,920.0
1767346726.6944315,777785,824.0
1767346728.941814,778655,870.0
1767346731.0889206,779480,825.0
1767346737.5373158,781948,792.0
1767346739.6104167,782772,824.0
1767346748.4407878,786171,793.0
1767346759.5147617,790503,764.0
1767346761.6655488,791327,824.0
1767346769.8187985,794467,792.0
1767346772.318769,795457,990.0
1767346774.2815695,796221,764.0
1767346776.5677247,797105,884.0
1767346783.216405,799591,824.0
1767346792.973427,800443,852.0
1767346795.142785,801355,912.0
1767346801.1322806,803707,824.0
1767346803.2518764,804549,842.0
1767346820.0136259,811035,764.0
1767346828.5292037,814307,764.0
